date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2001-12-13,1.1891666666666665,1.4749999999999999,1.1891666666666665,1.4333333333333331,1.43333333333,4697800,0.0,1.0
2001-12-14,1.4341666666666666,1.4408333333333332,1.3708333333333331,1.3916666666666666,1.39166666667,942267,0.0,1.0
2001-12-17,1.3916666666666666,1.425,1.3833333333333333,1.415,1.415,146400,0.0,1.0
2001-12-18,1.4083333333333332,1.4475,1.3916666666666666,1.4383333333333335,1.43833333333,298800,0.0,1.0
2001-12-19,1.4375,1.775,1.4333333333333331,1.7258333333333333,1.72583333333,279400,0.0,1.0
2001-12-20,1.6999999999999997,1.9,1.6458333333333333,1.6541666666666668,1.65416666667,321267,0.0,1.0
2001-12-21,1.6741666666666666,1.675,1.6541666666666668,1.6583333333333332,1.65833333333,270467,0.0,1.0
2001-12-24,1.6616666666666666,1.6875,1.6341666666666665,1.6624999999999999,1.6625,80667,0.0,1.0
2001-12-26,1.6583333333333332,1.7166666666666668,1.6516666666666666,1.6933333333333334,1.69333333333,176267,0.0,1.0
2001-12-27,1.7083333333333333,1.7408333333333332,1.69,1.7333333333333334,1.73333333333,197667,0.0,1.0
2001-12-28,1.7208333333333332,1.8166666666666667,1.7208333333333332,1.7916666666666665,1.79166666667,92400,0.0,1.0
2001-12-31,1.8233333333333333,1.925,1.7725,1.8291666666666666,1.82916666667,37600,0.0,1.0
2002-01-02,1.8891666666666667,1.8891666666666667,1.8199999999999998,1.8333333333333333,1.83333333333,120667,0.0,1.0
2002-01-03,1.8241666666666667,1.8375,1.8241666666666667,1.8333333333333333,1.83333333333,27400,0.0,1.0
2002-01-04,1.8366666666666664,1.8366666666666664,1.7825,1.8125,1.8125,45800,0.0,1.0
2002-01-07,1.7874999999999999,1.8075,1.6999999999999997,1.7141666666666666,1.71416666667,65800,0.0,1.0
2002-01-08,1.7174999999999998,1.7666666666666666,1.7125,1.7666666666666666,1.76666666667,98667,0.0,1.0
2002-01-09,1.7666666666666666,1.7666666666666666,1.7266666666666666,1.7266666666666666,1.72666666667,58067,0.0,1.0
2002-01-10,1.7375,1.7375,1.6533333333333333,1.7133333333333332,1.71333333333,46000,0.0,1.0
2002-01-11,1.6883333333333335,1.8083333333333331,1.6875,1.7666666666666666,1.76666666667,16200,0.0,1.0
2002-01-14,1.7833333333333332,1.7833333333333332,1.7316666666666667,1.7466666666666666,1.74666666667,10800,0.0,1.0
2002-01-15,1.75,1.7541666666666667,1.7333333333333334,1.75,1.75,7867,0.0,1.0
2002-01-16,1.75,1.755,1.6708333333333334,1.6708333333333334,1.67083333333,12467,0.0,1.0
2002-01-17,1.6683333333333332,1.71,1.5166666666666666,1.6291666666666667,1.62916666667,86400,0.0,1.0
2002-01-18,1.6099999999999999,1.6408333333333334,1.5933333333333333,1.625,1.625,69467,0.0,1.0
2002-01-22,1.6083333333333334,1.6833333333333331,1.5999999999999999,1.6833333333333331,1.68333333333,39200,0.0,1.0
2002-01-23,1.6549999999999998,1.8091666666666666,1.6549999999999998,1.8091666666666666,1.80916666667,19267,0.0,1.0
2002-01-24,1.7991666666666666,1.8199999999999998,1.75,1.7958333333333334,1.79583333333,9000,0.0,1.0
2002-01-25,1.7958333333333334,1.8041666666666665,1.7624999999999997,1.8041666666666665,1.80416666667,21067,0.0,1.0
